CDN;12860.5;4625.5
CEB;13319.5;3903.5
CEM;9464.5;5570.5
CEN;8246.5;6012.5
CEP;8621.5;5531.5
CER;11510.5;4717.5
CES;8255.5;5904.5
CET;7559.5;6505.5
CEV;8057.5;5916.5
CFC;8028.5;6158.5
CFN;13179.5;4916.5
CFQ;4024.5;5283.5
CGU;12764.5;5057.5
CGZ;12341.5;4878.5
CHA;12662.5;4112.5
CHB;9795.5;5520.5
CHC;3694.5;5199.5
CHD;11305.5;4447.5
CHE;13135.5;4804.5
CHG;11379.5;5882.5
CHH;12282.5;4565.5
CHI;12987.5;5635.5
CHJ;4343.5;2449.5
CHK;3591.5;5566.5
CHL;8591.5;6514.5
CHM;4093.5;2899.5
CHN;7931.5;6256.5
CHP;7878.5;6184.5
CHR;9110.5;6376.5
CHS;3666.5;5284.5
CHT;3605.5;4144.5
CHX;8049.5;5946.5
CHZ;13512.5;4831.5
CIC;4224.5;2604.5
CIH;3095.5;4302.5
CIL;9310.5;5487.5
CIN;13168.5;3120.5
CIR;9460.5;5905.5
CJK;7955.5;6399.5
CJO;13935.5;5341.5
CKL;12343.5;5048.5
CKO;12813.5;5503.5
CKP;3557.5;4413.5
CLA;7432.5;6591.5
CLC;3189.5;4414.5
CLE;12523.5;4920.5
CLI;8375.5;6042.5
CLL;3220.5;4401.5
CLM;2979.5;4412.5
CLP;3176.5;4295.5
CLQ;4179.5;2700.5
CLR;7283.5;6498.5
CLT;7803.5;5932.5
CMA;7233.5;6517.5
CMN;11032.5;4617.5
CMO;12764.5;5057.5
CMR;8296.5;5837.5
CMS;7455.5;6413.5
CNA;13276.5;5716.5
CNC;4437.5;2574.5
CND;9227.5;5719.5
CNH;2716.5;5041.5
CNL;3573.5;4470.5
CNN;7327.5;6535.5
CNP;13073.5;4832.5
CNT;13211.5;4149.5
CNV;8049.5;5980.5
COC;3616.5;4489.5
COG;12577.5;4873.5
COI;3258.5;4335.5
COL;3535.5;5378.5
COM;7748.5;5850.5
CON;3017.5;4473.5
COO;3829.5;5320.5
COR;8091.5;5759.5
COT;8239.5;5839.5
COW;3852.5;5230.5
CPA;9395.5;5976.5
CPN;3333.5;4300.5
CPQ;3861.5;5129.5
CRA;4702.5;2342.5
CRH;8341.5;6055.5
CRI;9478.5;6090.5
CRK;3064.5;4378.5
CRL;10956.5;5362.5
CRM;8148.5;5961.5
CRN;7488.5;6307.5
CRO;8426.5;5890.5
CRR;8074.5;5923.5
CRT;8839.5;5351.5
CSB;4016.5;5218.5
CSH;12649.5;5294.5
CSI;12649.5;5294.5
CSK;13772.5;5243.5
CSM;3334.5;4362.5
CSO;13124.5;5045.5
CSQ;3578.5;5380.5
CSU;4419.5;2599.5
CTC;3392.5;4307.5
CTE;3103.5;4371.5
CTG;13158.5;4635.5
CTL;3205.5;4354.5
CTM;3671.5;4372.5
CTO;3898.5;3828.5
CTR;10957.5;5387.5
CTT;3781.5;5074.5
CTW;12930.5;5053.5
CTX;3306.5;4392.5
CTZ;3396.5;4352.5
CUI;4097.5;2932.5
CUL;3189.5;4417.5
CUO;3310.5;4415.5
CUT;12058.5;4907.5
CUU;3175.5;4390.5
CUZ;3097.5;4368.5
CVN;7355.5;6561.5
CWM;7303.5;6467.5
CXI;12440.5;5083.5
CYA;4149.5;2997.5
CYP;9213.5;5337.5
CZK;8650.5;6434.5
CZL;2942.5;4424.5
DAA;8072.5;4084.5
DAH;7800.5;3747.5
DAI;12499.5;4508.5
DAJ;8810.5;4181.5
DAM;9367.5;3915.5
DAN;8229.5;6672.5
DAU;7950.579102;5958.618652
DAW;9546.5;3820.5
DBD;11344.5;3760.5
DBE;9516.5;4068.5
DCI;7350.5;6426.5
DCN;12406.5;4805.5
DEG;12554.5;4119.5
DEN;7524.5;6505.5
DFN;7273.5;4216.5
DGB;7649.5;3882.5
DGE;9446.5;5482.5
DGL;11032.5;3581.5
DGR;11064.5;4668.5
DHB;7460.5;6398.5
DHF;10157.5;4289.5
DHJ;14046.5;5556.5
DHK;9518.5;4220.5
DHM;7627.5;6619.5
DHU;11142.5;4853.5
DIE;8061.5;6307.5
DIL;9579.5;5520.5
DIM;11963.5;4802.5
DIS;8093.5;6062.5
DIT;8107.5;6547.5
DJE;8146.5;5059.5
DLH;11297.5;4899.5
DLN;12584.5;4713.5
DMB;9695.5;5430.5
DMI;9403.5;6717.5
DML;9735.5;5545.5
DMS;7326.5;6408.5
DNB;8171.5;6221.5
DNE;2826.5;5432.5
DNG;13403.5;5700.5
DOG;11127.5;5172.5
DOI;13731.5;5263.5
DOM;13073.5;2876.5
DPH;8078.5;6461.5
DRA;9430.5;3715.5
DRE;7757.5;6198.5
DRG;12169.5;5146.5
DRP;11025.5;4479.5
DRU;9047.5;6587.5
DRW;11114.5;4956.5
DSN;9634.5;5438.5
DTE;14090.5;5501.5
DTI;11376.5;4971.5
DTM;8033.5;6386.5
DUL;9386.5;5534.5
DUN;7999.5;6297.5
DWG;12662.5;4988.5
DWS;9725.5;4477.5
DYG;12592.5;4680.5
DYN;12585.5;4809.5
DZH;12536.5;4855.5
DZK;9763.5;5833.5
EGL;9489.5;5544.5
EIC;8204.5;6208.5
ELA;11194.5;3832.5
ELL;8151.5;6209.5
ELY;7326.5;6498.5
EMA;13941.5;5414.5
END;9485.5;4090.5
ENG;7691.5;6381.5
ENN;9384.5;3836.5
ENY;13730.5;5354.5
EPI;8652.5;5580.5
ERA;10095.5;5030.5
ERB;8105.5;6266.5
ERE;9375.5;5621.5
ERF;8193.5;6348.5
ERM;8633.5;6566.5
ESS;8011.5;6379.5
ETA;7791.5;6174.5
ETH;9524.5;3874.5
ETZ;2963.5;4492.5
EUD;2649.5;5042.5
EUF;3821.5;5119.5
EVR;7747.5;6214.5
EVS;8124.5;6410.5
EWY;7565.5;6412.5
FAB;8281.5;5845.5
FAE;8232.5;5907.5
FAL;10090.5;4885.5
FBG;8038.5;6144.5
FCB;7945.5;6089.5
FCL;7327.5;6502.5
FDL;9420.5;5305.5
FEL;8234.5;6020.5
FEO;9222.5;5922.5
FER;8227.5;5945.5
FEZ;7466.5;5276.5
FIN;8697.5;7014.5
FLA;7843.5;6373.5
FLD;8129.5;6312.5
FLK;8094.5;6312.5
FLO;8214.5;5862.5
FLY;7360.5;6504.5
FMA;7339.5;6584.5
FMB;9261.5;6704.5
FMN;9933.5;5464.5
FOI;7764.5;5828.5
FRA;7796.5;6205.5
FRE;8226.5;6172.5
FRI;7982.5;6507.5
FRM;8319.5;5839.5
FRN;8081.5;6289.5
FRT;8019.5;6125.5
FRZ;7881.5;5993.5
FUL;7041.5;4216.5
FUR;8074.5;6145.5
FZA;8317.5;4807.5
FZH;12482.5;4654.5
GAL;8125.5;5704.5
GAR;3819.5;3907.5
GAU;11707.5;4736.5
GAZ;9313.5;5963.5
GBH;8144.5;6396.5
GBS;8149.5;5270.5
GCH;2945.5;4495.5
GDA;11063.5;4930.5
GDD;7484.5;6502.5
GDW;3915.5;5362.5
GED;9508.5;3154.5
GEL;7964.5;6395.5
GEN;8096.5;5917.5
GEO;9731.5;5739.5
GFS;8090.5;5301.5
GGX;12435.5;4690.5
GHA;7309.5;4231.5
GHL;10986.5;4587.5
GHR;11329.5;4634.5
GJJ;9367.5;3915.5
GLA;8264.5;6332.5
GLC;7300.5;5821.5
GLE;9765.5;3466.5
GLH;9723.5;6184.5
GLI;11074.5;5387.5
GLM;9613.5;6868.5
GLN;8180.5;6338.5
GLO;8423.5;6396.5
GLR;8103.5;6092.5
GLS;7414.5;6636.5
GLU;12676.5;5015.5
GLY;7505.5;6613.5
GMG;7545.5;6380.5
GMK;8041.5;6387.5
GNG;12461.5;4928.5
GNJ;12171.5;5080.5
GNN;12458.5;4677.5
GNV;7960.5;6011.5
GOA;11049.5;4207.5
GOB;7962.5;4091.5
GOL;12212.5;5254.5
GOR;8320.5;6008.5
GOS;8169.5;6412.5
GOW;13125.5;3049.5
GRA;7523.5;5457.5
GRF;8288.5;6196.5
GRG;10215.5;5484.5
GRK;8331.5;6072.5
GRL;5618.5;7044.5
GRM;9060.5;5603.5
GRR;4041.5;3109.5
GRS;9663.5;6751.5
GRT;13291.5;3380.5
GRY;8009.5;6059.5
GSW;8262.5;6545.5
GTO;13799.5;5336.5
GUB;8268.5;5846.5
GUG;11328.5;5116.5
GUL;4000.5;5142.5
GUO;3884.5;3935.5
GUR;7711.5;4012.5
GUY;7712.5;5875.5
GWA;11250.5;4786.5
GWI;7479.5;3958.5
GWL;11295.5;5047.5
GWR;7505.5;6394.5
GWT;7568.5;6391.5
GWY;3908.5;5306.5
GYA;7579.5;3775.5
GYE;12345.5;5102.5
GYO;4201.5;5826.5
GYT;12220.5;4943.5
GZH;12622.5;4791.5
HAB;8435.5;6163.5
HAC;8041.5;6162.5
HAD;11152.5;4763.5
HAG;8043.5;6202.5
HAI;7849.5;6302.5
HAL;8778.5;6250.5
HAM;8141.5;6522.5
HBG;7973.5;6352.5
HBN;9819.5;5514.5
HBR;8106.5;6223.5
HBS;8189.5;6417.5
HCH;4156.5;2921.5
HCI;9412.5;5660.5
HCK;3711.5;5929.5
HDA;13321.5;5801.5
HDH;8140.5;6432.5
HDN;9921.5;5325.5
HDR;9771.5;5352.5
HDY;9412.5;3799.5
HEH;8153.5;6194.5
HEI;14152.5;5615.5
HEL;3644.5;4535.5
HES;8113.5;6371.5
HEZ;12385.5;5375.5
HGO;11898.5;6541.5
HHB;8095.5;6152.5
HHK;2709.5;5230.5
HHP;11998.5;4689.5
HIE;14116.5;5605.5
HIG;13929.5;5382.5
HIT;3879.5;5088.5
HJN;13636.5;5781.5
HJZ;3216.5;4415.5
HKK;9696.5;5495.5
HKM;12130.5;4873.5
HKZ;13528.5;4848.5
HLE;8127.5;6081.5
HLF;8137.5;6184.5
HLG;9866.5;5066.5
HLL;9714.5;5153.5
HMD;9091.5;5526.5
HNA;8093.5;6292.5
HNB;8162.5;6326.5
HNE;13299.5;5744.5
HNK;4301.5;2640.5
HNM;13986.5;5514.5
HNV;11079.5;4141.5
HNY;9766.5;5330.5
HNZ;11094.5;5406.5
HOH;8097.5;6173.5
HOI;13421.5;5794.5
HOL;7891.5;6412.5
HOP;2673.5;5435.5
HOR;12248.5;5124.5
HOX;8116.5;6399.5
HOY;8109.5;6476.5
HPL;8157.5;6578.5
HQG;12260.5;4816.5
HRB;9497.5;4681.5
HRC;4212.5;2625.5
HRG;13722.5;5291.5
HRL;9621.5;3829.5
HRN;7962.5;6365.5
HSA;8187.5;6552.5
HSC;9014.5;6090.5
HSE;12148.5;4653.5
HSF;8144.5;6339.5
HSI;12120.5;4595.5
HSK;13817.5;5278.5
HSL;11285.5;4028.5
HSN;9579.5;5499.5
HSP;8137.5;6525.5
HSR;13635.5;5154.5
HST;3262.5;4508.5
HTA;14073.5;5398.5
HTK;14032.5;5392.5
HTN;8902.5;6178.5
HTR;8130.5;6566.5
HTY;9384.5;5956.5
HTZ;2964.5;4486.5
HUL;13452.5;5698.5
HUN;8557.5;6122.5
HUT;9437.5;4896.5
HUX;3191.5;4379.5
HVB;8234.5;6479.5
HYC;3222.5;4503.5
HYM;7325.5;6504.5
HYT;9427.5;5963.5
HZH;12666.5;4802.5
HZN;9623.5;5508.5
HZP;9948.5;5150.5
HZR;9525.5;5518.5
IAS;8969.5;6077.5
IBL;13325.5;4058.5
ICE;6734.5;7293.5
ICM;4193.5;2669.5
IDR;11008.5;4683.5
IFA;9675.5;3958.5
IFE;7888.5;3763.5
IHB;9916.5;5542.5
IIX;13955.5;5318.5
IJB;7876.5;3731.5
IJE;7924.5;3759.5
IJO;7737.5;5869.5
IJS;7906.5;3770.5
IJU;13633.5;5125.5
IKE;13853.5;5314.5
IMA;7394.5;6477.5
IME;9629.5;5781.5
IMG;13962.5;5311.5
IMO;8225.5;5913.5
INA;9009.5;5509.5
INH;9300.5;2008.5
INI;7363.5;6634.5
INJ;10089.5;5003.5
INO;8532.5;6485.5
INR;12405.5;3325.5
IRD;9946.5;2650.5
ISA;14073.5;5398.5
ISD;13989.5;5331.5
ISE;13906.5;5319.5
ISK;13930.025391;5320.006836
ISL;2836.5;5326.5
ISO;7919.5;3808.5
ISW;14077.5;5463.5
ITO;14012.5;5333.5
ITZ;3594.5;4283.5
IVG;7422.5;6569.5
IWS;14067.5;5486.5
IXA;3065.5;4328.5
IXL;3297.5;4306.5
IXT;3250.5;4441.5
IYA;7915.5;3780.5
IZC;3354.5;4349.5
IZO;3220.5;4376.5
JAL;9697.5;5219.5
JAP;13868.5;5330.5
JAW;8417.5;6349.5
JBL;11222.5;5098.5
JEC;13350.5;5758.5
JER;7576.5;6246.5
JEV;8043.5;6533.5
JFN;11339.5;3866.5
JHI;11051.5;4994.5
JIZ;12346.5;5383.5
JJK;11362.5;4739.5
JKR;10354.5;5409.5
JLM;9664.5;5548.5
JLO;13492.5;3410.5
JLR;10957.5;4745.5
JLW;10963.5;4607.5
JLY;10866.5;5654.5
JMB;12407.5;3261.5
JNG;10892.5;4543.5
JNT;11898.5;4752.5
JOA;3975.5;5380.5
JOL;7003.5;4210.5
JOV;2730.5;4963.5
JPO;11459.5;4385.5
JRN;9475.5;4252.5
JRW;9966.5;4839.5
JSI;12383.5;4682.5
JSK;10319.5;4786.5
JSL;10926.5;4840.5
JUL;7986.5;6339.5
JUR;10166.5;4956.5
JUS;13533.5;5800.5
JUX;3231.5;4313.5
JWR;11023.5;4448.5
KAB;7060.5;4023.5
KAG;13778.5;5287.5
KAI;9867.5;5770.5
KAL;11983.5;4638.5
KAM;13784.5;3179.5
KAN;8077.5;4013.5
KAQ;3505.5;4139.5
KAR;9174.5;5505.5
KAS;9406.5;6779.5
KAW;3714.5;5511.5
KBD;9348.5;5689.5
KBK;13741.5;5292.5
KBO;8405.5;4153.5
KBR;7446.5;4119.5
KCH;9280.5;6483.5
KCN;9835.5;5648.5
KDA;9549.5;5913.5
KDO;14093.5;5696.5
KDU;11157.5;3916.5
KDW;3478.5;5235.5
KEB;7886.5;4036.5
KED;12257.5;3681.5
KEE;7362.5;6627.5
KEL;9882.5;5290.5
KER;2823.5;5368.5
KET;7840.5;3747.5
KGK;13877.5;5331.5
KGR;11156.5;5149.5
KHF;10400.5;5315.5
KHG;12348.5;5322.5
KHM;12412.5;4079.5
KHN;10677.5;4962.5
KHR;11232.5;4559.5
KHS;11413.5;4992.5
KHT;10384.5;5255.5
KHU;10106.5;4908.5
KHZ;10723.5;4917.5
KIC;3552.5;4172.5
KID;7376.5;6502.5
KIE;9080.5;6313.5
KII;13654.5;5255.5
KIL;9380.5;5447.5
KIM;13354.5;3733.5
KIP;9419.5;5932.5
KIR;8139.5;6167.5
KIT;9123.5;3402.5
KJA;11596.5;4554.5
KJK;13638.5;5136.5
KKA;4302.5;5816.5
KKC;13643.5;5209.5
KKE;4392.5;2572.5
KKG;13034.5;3302.5
KKL;9870.5;5482.5
KKR;11546.5;4640.5
KKW;13715.5;5313.5
KLA;10715.5;4982.5
KLB;9861.5;4702.5
KLE;7978.5;6398.5
KLH;11459.5;4450.5
KLI;11185.5;4800.5
KLM;9456.5;6633.5
KLN;9357.5;6736.5
KLR;9784.5;5286.5
KLS;13291.5;3083.5
KLT;11120.5;4006.5
KLU;11202.5;5146.5
KLW;10645.5;4839.5
KMA;11772.5;4808.5
KMG;12762.5;6462.5
KML;13250.5;3702.5
KMM;8423.5;6572.5
KMN;11342.5;4999.5
KMP;8163.5;6134.5
KMT;13654.5;5115.5
KMU;12324.5;4384.5
KNA;4470.5;2529.5
KNB;14091.5;5417.5
KND;10683.5;7103.5
KNE;13758.5;5270.5
KNG;7500.5;3856.5
KNI;8968.5;5397.5
KNK;11398.5;4478.5
KNO;13731.5;5263.5
KNT;13731.5;5263.5
KNW;13245.5;3133.5
KNZ;8100.5;6129.5
KOD;10667.5;7190.5
KOJ;9305.5;5136.5
KOK;13993.5;5401.5
KOL;8008.5;6344.5
KOR;13445.5;5504.5
KOS;9557.5;6816.5
KOU;14040.5;5418.5
KOW;3636.5;4356.5
KOZ;13792.5;5292.5
KPL;11436.5;4288.5
KRA;13930.025391;5320.006836
KRD;8968.5;5614.5
KRI;9779.5;5309.5
KRK;4623.5;2307.5
KRM;10278.5;5062.5
KRP;12903.5;3208.5
KRT;10512.5;5287.5
KRW;9188.5;3208.5
KSA;10045.5;5265.5
KSH;11110.5;5259.5
KSI;14119.5;5558.5
KSK;3685.5;5398.5
KSN;13878.5;5299.5
KST;3712.5;5232.5
KSW;11134.5;5218.5
KTB;13909.5;5307.5
KTG;12227.5;4540.5
KTL;11166.5;5114.5
KTN;11146.5;3950.5
KTO;13660.5;5271.5
KTS;8035.5;4056.5
KTT;10822.5;5509.5
KTU;11574.5;4895.5
KTW;9807.5;5420.5
KTZ;8044.5;6291.5
KUK;7879.5;5435.5
KUR;8687.5;6773.5
KUS;3632.5;4089.5
KUT;10853.5;4658.5
KUY;12332.5;4170.5
KYA;11171.5;3987.5
KYB;8043.5;6097.5
KZK;9334.5;6573.5
KZY;10708.5;7264.5
LAC;3452.5;4280.5
LAM;9552.5;3237.5
LAN;7559.5;6558.5
LAT;9001.5;5700.5
LAU;8170.5;6512.5
LAV;12262.5;4156.5
LBB;8181.5;6558.5
LBO;12401.5;4926.5
LBV;8247.5;6184.5
LCA;8095.5;6053.5
LCK;9893.5;5239.5
LCU;8071.5;6088.5
LCZ;8543.5;6427.5
LDA;8062.5;6231.5
LDB;8238.5;6363.5
LDU;9265.5;2583.5
LEI;7414.5;6485.5
LEK;9875.5;5738.5
LEU;8249.5;6260.5
LGC;8439.5;6367.5
LGE;12100.5;3602.5
LGK;12308.5;3725.5
LGQ;12601.5;4896.5
LGT;12153.5;5179.5
LGZ;12444.5;5178.5
LHJ;9965.5;5480.5
LHL;11188.5;5188.5
LIC;8061.5;6208.5
LIE;7937.5;6322.5
LIG;12247.5;3809.5
LIM;7951.5;6330.5
LIN;12544.5;4679.5
LIP;7718.5;4115.5
LIT;8844.5;6604.5
LIV;8809.5;6863.5
LJG;12245.5;4853.5
LLN;12411.5;4745.5
LLS;12339.5;4907.5
LMN;11742.5;4881.5
LNA;12196.5;4388.5
LNG;12361.5;4729.5
LNK;12694.5;3375.5
LNN;8058.5;6247.5
LNO;13337.5;3767.5
LOI;7410.5;6687.5
LOL;13503.5;3451.5
LON;7432.5;5794.5
LOO;7932.5;6355.5
LOR;7973.5;6189.5
LPG;12659.5;4821.5
LPP;8075.5;6392.5
LRT;13279.5;2881.5
LSA;7997.5;6052.5
LST;10191.5;4896.5
LTN;12257.5;5025.5
LTU;12598.5;4793.5
LUB;8187.5;6552.5
LUC;8159.5;5880.5
LUN;8171.5;6509.5
LUP;4527.5;2453.5
LUR;11848.5;4744.5
LUW;13176.5;3195.5
LUX;7984.5;6261.5
LWA;11655.5;4839.5
LXG;12448.5;4727.5
LYA;10678.5;7361.5
LZI;12443.5;4633.5
LZO;12519.5;4679.5
MAA;9412.5;3382.5
MAB;11255.5;3901.5
MAC;7558.5;6431.5
MAG;8221.5;6423.5
MAI;8066.5;6283.5
MAJ;12828.5;2931.5
MAK;9084.5;4374.5
MAL;7312.5;3969.5
MAM;9117.5;5040.5
MAN;8179.5;5958.5
MAO;13592.5;5730.5
MAR;11236.5;5255.5
MAT;3158.5;4420.5
MAU;11423.5;4714.5
MBA;9500.5;3127.5
MBD;9860.5;2044.5
MBL;3684.5;5072.5
MBT;8377.5;3033.5
MBZ;8133.5;6116.5
MCC;3239.5;4583.5
MCI;12370.5;5047.5
MCM;7237.5;6422.5
MDA;9499.5;4718.5
MDI;9765.5;3466.5
MDM;7677.5;5891.5
MDN;8097.5;6438.5
MDS;7990.5;6316.5
MDY;13249.5;3993.5
MEC;9508.5;4529.5
MED;9456.5;4188.5
MEI;8307.5;6359.5
MEM;8160.5;6149.5
MEN;8930.5;5483.5
MET;3193.5;4521.5
MEW;11089.5;4726.5
MFA;8068.5;5967.5
MFE;8224.5;6386.5
MFK;8127.5;6101.5
MGD;13345.5;3746.5
MGE;12353.5;6084.5
