A57;3014;1478
Y08;4427;1260
A33;2888;1448
I66;3732;1558
H02;664;1430
R83;4305;1176
Y34;4253;1183
F70;3448;853
L99;3487;768
Z52;3103;1669
U26;1106;1672
Z99;3103;1681
H98;3978;1324
V20;3977;1453
H56;1345;1508
J75;1469;294
F52;3361;1298
H24;992;1659
R00;4100;1307
H88;3919;1330
B85;3010;1485
Z72;1578;1448
J09;3892;1753
G35;1175;1510
Z20;3053;1756
U69;1175;1510
S94;3034;909.5
A13;2857;1724
S65;3847;795.5
R57;4065;1141
F45;3538;1237
V15;4259;1701
L41;3265;598
I53;3856;1491
H40;1557;1381
Z09;2966;1921
A71;2753;1626
A88;2764;1496
F83;3443;1312
R91;4096;1126
Y40;4213;1177
G79;1669;243.5
Y98;4516;1401
J20;3897;1674
I18;3921;1283
G04;1372;1427
J26;3815;1666
F94;3353;1210
Z05;2755;1479
J50;3937;1725
F65;2790;968
J53;3826;1599
G26;1196;1621
A22;2794;1490
S59;3977;834
J13;3967;1719
L24;3175.5;903
L55;4020;983
V06;4155;1476
Z74;2819;1997
B44;3098;1660
V23;4334;1258
G23;1044;1642
Y52;4167;1179
V08;4057;1441
I83;3813;1462
R96;4090;1366
S95;3081;914
R31;3896;1227
J35;3431;1606
G80;1531;259
S89;4010;875
R99;4010;1168
H64;1103;1492
A58;2821;1539
G43;860;1140
F35;3416;1306
S88;4140;327
I08;3236;1725
G33;1174;1591
V13;3966;1488
Z49;3017;1769
L20;2877;791
S29;4013;747
F40;3296;1274
SS1;3100;785
L82;3814;647
S53;3915;850
Z70;1578;1448
H86;3336;1516
B36;3261;1615
G65;1486;373
U67;1951;456
Y36;4277.839;1184.302
H49;1021;1270
Y81;4340;948
B14;3093;1563
S85;4081;472
H66;1775;327.5
F57;2840;1323
Z16;2977;1900
S26;3885;747
A70;2783;1627
G66;1461;335
F50;3886.5;1300
A29;2946;1422
R95;4147.3;1440.5
L22;2860;897
A95;2895;1564
U39;1599;318
L29;3256;940
B80;2781;1515
Z57;3601;1279
S33;3806;564
S87;4266;216
A06;2612;1658
A60;2950;1543
H77;3299;1442
R12;4143;1269
S56;3974;764
A27;2792;1703
F54;3719;1034
L47;3301;481
B73;2636;1503
U38;1314;129
Y50;4145;1171
H55;1242;1526
A42;2872;1511
U68;1951;456
G89;1154;572
SS4;3635;740
F31;3478;1273
A81;2914;1555
B21;3195;1595
U34;1237;129
H70;3372;1696
R02;3986;1108
B71;2663;1604
H42;1191;1181
I70;4020;1653
B57;3041;1470
A61;2881;1492
F88;3337;1415
F96;3420;1272
Z45;3079;1772
B35;3009;1615
G28;1151;1647
B12;3080;1717
J91;1341;604
U06;2867;1324
S20;3771;520
A23;2841.5;1667
J03;3992;1800
I34;3332;1481
H87;3239;1441
H89;3196;1736
G97;1052;809
Z06;2982;1528
A26;2587;1716
V11;4059;1380
G41;1220;1309
H54;1242;1526
SS0;3513;761
B40;3033;1626
I50;4005;1694
G68;1645;339
R54;4029;1178
F74;3324;1318
A89;2900;1597
Y96;4668;1534
L23;3242;893
R44;3972;1153
A86;2969;1476
Z23;3005;1786
A38;2807;1532
Z43;1578;1448
G56;1340;68
R74;4136;1259
G38;1129;1470
Y04;4396;1256
A11;2793;1474
L26;3240;975
F77;3287;1281
R75;4136;1259
A79;2587;1716
Y72;4396;1059
Y12;4204;1252
I28;3171;1523
S74;3959.5;924
Y88;4321;1147
I47;3512;1753
I62;3659;1651
A83;2911;1599
B75;2715;1522
G37;1235;1454
L40;3242;626
B03;3027;1704
G71;1727;280.5
A25;2888;1620
A80;2670;1608
I30;3243;1523
Y10;4375;1259
Y21;4425;1203
V05;4206;1511
R89;4034;1291
Z01;2807;1532
F60;3316;847
U32;1141;1492
S69;3799;852.5
J15;3974;1674
I22;4147.3;1440.5
B47;3025;1637
G32;1145;1625
I35;3134;1503
J81;1613.5;332.5
F93;3685;1086
R05;4179;1263
G31;1180;1637
F25;3420;1272
S66;3874;867
Y80;4351;1011
S64;4052;831
R26;4114;1161
G75;1651;257.5
H62;2045;494
J77;1599;318
G82;1642;181.5
B56;3057.5;1659
J72;1547;293
B89;2864;1492
Z86;3135;1465
I69;4089;1677
Y25;4493;1282
V10;3957.5;1430.5
Y42;4228;1234
G62;1185;23
Y23;4435;1175
L28;3087;1226
R07;4042;1285
I01;3319;1712
L50;3369;439
G49;939;153
A41;2815;1533
R71;4136;1259
J14;3979;1704
S49;3801.5;841.5
I03;3418;1785
I31;3267;1559
S31;4041;732
V19;4427;1260
I80;4069;1708
A10;2699;1486
Y18;4513;1306
U15;3201;1388
Y75;4292;985
R93;4121;1108
L61;4078;923
I49;4067;1618
I13;3256;1459
L39;3241;667
R15;4187;1203
V02;4241;1503
R01;3946;1130
Y39;4222;1194
S81;3491;704
G39;1192.5;1422.5
Y33;4200;1206
B96;2968;1500
A21;2609;1457
B23;3062;1611
Z71;1578;1448
Z84;2822;1890
R94;4138;1401
R10;4136;1259
F73;2790;968
G74;1594.5;273
U28;616;989
F89;3425;1371
H01;476;1477
U71;992;1659
Y47;4263;1220
G88;1215;670
I29;3203;1484
Y77;4267;1024
B24;3241;1668
S86;4081;255
V26;4563;1456
H19;673;1588
R64;4208;1298
A56;2989;1455
Z32;2964;1748
Z38;2792;1703
Z30;2947;1775
U36;1268;114
L03;3397;678
R52;4010;1168
A09;2657;1457
G55;1154;145
B46;3033;1626
H63;2045;494
J37;3350;1635
Z15;3037;1866
G27;1185;1670
B48;3013;1627
R14;4089;1206
S17;3926;333
B82;3259;1583
A20;2748;1549
F30;3332;1309
SS6;3620.5;819
B32;3103;1681
Y87;4313;1168
A47;2917;1360
I12;3138;1439
A36;2884;1660
S13;3578;682
F55;3602;959
A55;2855;1465
F63;3398;768
U48;1163;1276
R06;3958;1300
S25;4009;810
L17;2840;816
A43;2875;1563
G44;749;947
Y97;4372;1070
Y92;4606;1524
V12;3976;1412
L46;3349;499
R36;4132;1169
L27;3167;1228
L73;3575;716
U23;1143;1432
A48;2946;1467
L44;3341;546
B43;3066;1580
Z80;3103;1681
S57;3945;771
L92;3546;698
V25;4398;1408
S55;3915;795
Z35;3132;1602
G54;1144;96
H18;588;1679
J52;3990;1787
R58;4055;1142
L33;3141;726
L52;3264;622
U13;3261;1421
F81;3341;1340
A97;2749;1594
U20;3601;1279
B17;3158;1725
H04;483;1467
U43;686;1301
I56;4057;1669
J98;1179;1009
Y66;4275;1055
J32;3292;1685
M01;3699;1312
Y43;4213;1244
B07;3027;1650
H81;3154;1433
U25;1151;1549
F23;3115;1378
F99;3825;1175.5
R88;4042;1285
M02;3997;1336
Y07;4424;1279
Y74;4283;980
J05;3948;1789
R69;4427;1260
J86;1344;470
A98;2890;1494
H93;3916;1300
S51;3897;885
I63;3650;1398
U22;1233;1510
I16;3397;1411
Z77;3103;1681
Y49;4249;1209
F36;3387;1283
U46;621;1434
L35;3080;677
I84;3456;1581
F41;3374;1288
R19;4114;1213
J92;1364;559
U76;1103;1492
G57;1118;69
Y57;4191;1051
Y38;4200;1173
F29;3568;1113
R65;4229;1395
A53;2872;1643
R60;4192;1208
H12;530;1625
L08;3275;825
Y64;4257;1013
U66;1186;1930
Y13;4488;1303
I04;3366;1728
F44;3348;1304
A44;2903;1572
B78;2762;1511
I09;3333;1565
U72;1622;1746
Z39;2769;1608
U04;3077;1214
Y79;4355;997
L06;3314;705
Z83;2817;1937
H96;3418;1785
Y26;4478;1264
Z13;2965;1896
L66;3785;882
B87;2860;1481
I23;3319;1712
I55;3493;1551
I79;3636;1519
F48;3834.5;1264.5
H80;3254;1715
G50;960;181
R37;4187;1212
Y11;4265;1268
U16;3107;1445
S61;3936.5;756.5
I67;3663;1454
Z17;2819;1997
U14;3119;1391
F42;3387;1309
V24;4450;1508
J29;3802;1650
L75;3604;753
J28;3811;1654
R98;4047;1067
I87;3482;1658
Y15;4558;1308
U11;3071;1414
H14;597;1657
R79;4190;1345
J51;3824;1682
Z89;3079;1965
U70;1180;1637
G21;1023;1641
Z90;2691;1615
L69;3513;761
S77;3349;499
R86;4478;1264
G98;1342;1048
S41;3805;706
S21;3865;472
Y02;4334;1258
A96;2736;1572
J46;3454;1779
B67;2926;1475
U01;3130;1124
G84;1142;1502.5
A50;2909;1728
A18;2677;1512
R53;4023;1159
Z76;3103;1681
Y17;4507;1323
F33;3428;1330
F28;3389;1213
S63;3907;757
L71;3598;591
H47;992;1659
Y16;4516;1401
J71;1485;313.5
L05;3267;781
B09;3056;1622
S97;3047;832
F47;3707;1340
G29;1133;1567
J08;3906;1784
U33;959;1697
R81;4147.3;1440.5
H10;372;1534
Y58;4219;1140
M05;3383;1401
J01;3990;1787
A16;2709;1482
S46;3829.5;832
R68;4182;1081
Z29;2895;1818
A78;2737;1511
L49;2858;780
I11;3181;1417
Y61;4234;1094
L77;3685;698
G34;1135;1550
B11;2971;1616
I75;3585;1387
R67;4010;1161
G93;1519;1179
H50;1272;1644
J42;3433;1718
A32;2945;1589
G53;1210;224
B72;2712;1543
Z31;2934;1788
I90;3357;1554
Y51;4143.5;1126
A24;2765;1733
S96;3017;841
U10;2957;1262
B92;2903;1572
B13;3107;1581
B18;3148;1663
Z82;3366;1482
I73;3498;1498
U09;3300;985
G61;991;234
S45;3888.5;812.5
L57;3983.5;931.5
J41;3401;1709
Z54;3142;1582
J73;1495;262
H78;3612;1307
H38;1195;1337
B55;3181.5;1636.5
F58;2840;1323
A73;2942;1548
J80;1681.5;359
Y05;4463;1301
B41;3085;1586
F79;3740.5;1287
I32;3287;1504
G76;1609;256
G91;1207;1312
J79;1746;309.5
R11;4078;1310
J87;1243;558
I58;3584;1681
U57;1132;1105
Z59;4385;1251
S98;3146;843
U24;1203;1492
J90;1268;577
F24;3265;1240
B05;3071;1655
H68;3324;1573
B95;3092;1605
A46;2915;1671
I45;3243;1523
B37;3004;1662
G20;1607;642
H16;666;1708
Z04;2906;1492
R41;4015;1149
S39;3838;658
B10;3044;1643
J82;1659;320
Z28;2923;1804
G05;1567;1433
J23;3863;1654
Z47;3059;1842
Y09;4308;1247
R59;4198;1218
Z63;4370;1094
Z22;2861;1816
B68;2698;1529
I72;3993;1593
H75;3316;1608
Y03;4294;1278
I25;4229;1395
I07;3139;1723
F56;3734;1037
L42;3303;604
A87;2751;1503
SS5;3697;525
Z88;2973;1945
Y76;4290;1000
Z14;2990;1910
A12;2793;1588
H07;550;1386
Y84;4245;894
A03;2681;1574
L70;3507;655
H53;1060;1459
G36;1182;1477
Z55;3272;1728
J27;3824;1682
L12;3393;730
A91;2891;1552
L64;4032.5;910
Y19;4541;1298
U37;1292.5;172.5
F85;3170;1314
B70;2751;1514
Z08;2844;1893
A37;2910;1515
H41;1557;1381
I44;3306;1500
B31;3103;1681
S35;3874;647
L85;3729;680
S15;3436;543
Y62;4224;1148
L38;3204;708
I10;3366;1482
A99;2935;1539
H13;735;1592
A31;2849;1494
G72;1575;362.5
S48;3775;855
B64;2822;1550
Y68;4209;1057
I41;3196;1511
L68;3462;607
H05;473;1415
Y94;4643;1505
R30;3918;1239
F49;3869;1200
Z64;4348;928
G22;992;1659
U19;3161;1393
G90;1728;1017
L93;3514;685
L80;3713;633
G09;1116;982
B93;2946;1380
R17;4112;1245
R62;4138;1349
R24;4182;1209
G19;2026;480
Z53;3142;1582
L51;3355;424
I81;4093;1700
G03;616;989
F69;2946;985
PAP;2705;1566
S52;3991;883.5
B77;2639;1498
I19;3977;1329
Z24;2906;1804
J21;3879;1684
R04;4047;1067
S37;3809;590
B97;3030;1550
B39;3080;1717
B50;2989;1630
S28;3942;660
J76;1586;329.5
I54;3889;1498
F76;3306;1259
B74;2659;1564
U02;3127;1163
F38;3361;1298
R87;4312;978
Y69;4321;952
L98;3476;758
J83;1411;328
I36;3234;1485
L56;3910;946
S54;3903;830
Z21;2860;1831
I14;3464;1374
